Restaurant Name,Inspection Date,Score,Address,Zip Code,Latitude,Longitude,Facility ID,Process Description
Chili's #18,17-07-15,83,"9070 RESEARCH BLVD SB, AUSTIN, TX 78757",78757,30.373519,-97.727759,2800608,Routine Inspection
Carmela's Pizzeria Cafe & Deli,25-03-14,85,"18901 HAMILTON POOL RD, DRIPPING SPRINGS, TX 78620",78620,30.286938,-98.065669,10530785,Routine Inspection
Circle K Store #2704686,13-01-14,97,"6107 W PARMER LN, AUSTIN, TX 78729",78729,30.444199,-97.742704,10758026,Routine Inspection
Chipotle Mexican Grill #1723,10-12-16,97,"2320 S LAMAR BLVD, AUSTIN, TX 78704",78704,30.247216,-97.775896,10828111,Routine Inspection
Child's Day Child Development Center,06-10-15,100,"2525 WALLINGWOOD DR, AUSTIN, TX 78746",78746,30.26452,-97.78401,10389065,Routine Inspection
Central Donut,21-05-15,92,"8516 ANDERSON MILL RD Unit 105, AUSTIN, TX 78729",78729,30.456002,-97.767543,10701704,Routine Inspection
Central Market: Grocery/Market/Seafood,28-04-16,92,"4477 S LAMAR BLVD NB, AUSTIN, TX 78745",78745,30.232263,-97.798942,2803716,Routine Inspection
Church's Fried Chicken #765,08-03-16,70,"8545 RESEARCH BLVD NB, AUSTIN, TX 78758",78758,30.360714,-97.716615,2800156,Routine Inspection
Chick-Fil-A Barton Creek Square Mall,14-03-14,96,"2901 S CAPITAL OF TEXAS HWY NB, AUSTIN, TX 78746",78746,30.254658,-97.809462,10450730,Routine Inspection
Children's Courtyard,02-01-16,94,"11718 METRIC BLVD, AUSTIN, TX 78758",78758,30.397982,-97.704714,2801468,Routine Inspection
Chick-Fil-A at Maconda Park,09-10-15,89,"13201 N FM 620 RD NB, AUSTIN, TX 78729",78729,30.45313,-97.8277,2801234,Routine Inspection
CVS/Pharmacy  #7719,25-04-16,94,"2900 W ANDERSON LN, AUSTIN, TX 78757",78757,30.35958,-97.737925,2804029,Routine Inspection
Clark's Oyster Bar,12-02-15,91,"1200 W 6TH ST, AUSTIN, TX 78703",78703,30.272796,-97.757362,10816203,Routine Inspection
Chick-fil-A,25-02-14,97,"503 W MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78701",78701,30.28204,-97.743064,10939383,Routine Inspection
Childrens Network,01-06-14,86,"12223 CASSADY DR, AUSTIN, TX 78727",78727,30.420666,-97.718896,2801656,Routine Inspection
Cipollina,29-08-14,80,"1213 WEST LYNN ST, AUSTIN, TX 78703",78703,30.280917,-97.758654,2801292,Routine Inspection
Child Inc.-Dove Springs,02-02-15,93,"5106 VILLAGE SQUARE DR, AUSTIN, TX 78744",78744,30.187955,-97.743694,2800934,Routine Inspection
"Children's Courtyard, The",21-01-14,100,"11012 HARRIS BRANCH PKWY, AUSTIN, TX 78754",78754,30.344511,-97.613474,2800847,Routine Inspection
Circle C Cafe & Catering,15-04-16,100,"5919 LA CROSSE AVE, AUSTIN, TX 78739",78739,30.193624,-97.884705,2801819,Routine Inspection
Chicas Bonitas,09-10-15,87,"3701 N IH 35 SVRD NB Bldg A, AUSTIN, TX 78722",78722,30.294385,-97.71962,2800119,Routine Inspection
Circle K Store #2704673,02-05-14,78,"8801 S IH 35 SVRD NB, AUSTIN, TX 78744",78744,30.168291,-97.784536,10758077,Routine Inspection
Clairmont- Austin,21-04-15,90,"12463 LOS INDIOS TRL, AUSTIN, TX 78729",78729,30.439355,-97.761304,10246567,Routine Inspection
Chocolaterie Tessa,15-09-16,98,"7425 BURNET RD, AUSTIN, TX 78757",78757,30.350171,-97.734526,11186760,Routine Inspection
Challenger School,28-06-16,97,"13015 POND SPRINGS RD, AUSTIN, TX 78729",78729,30.440933,-97.773206,11383723,Routine Inspection
Cheddar's Casual Cafe,18-05-15,94,"15119 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.376525,-97.675868,2802055,Routine Inspection
Cocinita La Dona,25-07-14,89,"1710 MONTOPOLIS DR, AUSTIN, TX 78741",78741,30.226679,-97.702327,10496659,Routine Inspection
Club Tierra Caliente #2,20-01-15,91,"214 E ANDERSON LN WB, AUSTIN, TX 78753",78753,30.343489,-97.704251,10488645,Routine Inspection
Chili's  #484,25-11-14,89,"11012 PECAN PARK BLVD, AUSTIN, TX 78613",78613,30.467432,-97.804394,2801110,Routine Inspection
Cheko's Mexican Restaurant & Bar,16-06-14,89,"1304 W KOENIG LN, AUSTIN, TX 78757",78757,30.33051,-97.730831,10160542,Routine Inspection
Chipotle Mexican Grill #262,09-09-14,100,"1700 W PARMER LN Unit 200, AUSTIN, TX 78727",78727,30.412511,-97.688909,10179207,Routine Inspection
Cafe Josie,16-09-16,84,"1200 W 6TH ST Bldg B, AUSTIN, TX 78703",78703,30.272796,-97.757362,10835078,Routine Inspection
Chucho's Mexican Restaurant,06-09-16,90,"1615 GRAND AVENUE PKWY, AUSTIN, TX 78660",78660,30.456014,-97.659193,10013559,Routine Inspection
China House Restaurant,18-11-14,90,"9505 BURNET RD, AUSTIN, TX 78758",78758,30.378754,-97.725178,10147146,Routine Inspection
Cielo Night Club,05-04-16,91,"505 NECHES ST, AUSTIN, TX 78701",78701,30.266262,-97.738457,10986524,Routine Inspection
Child Inc - South Austin,15-09-15,100,"2508 DURWOOD ST, AUSTIN, TX 78704",78704,30.238966,-97.759315,2800510,Routine Inspection
China House Restaurant,03-12-15,84,"9505 BURNET RD, AUSTIN, TX 78758",78758,30.378754,-97.725178,10147146,Routine Inspection
Chinmaya Mission Austin,04-08-15,94,"12825 BURNET RD, AUSTIN, TX 78727",78727,30.425136,-97.702085,11123661,Routine Inspection
Chipotle Mexican Grill #1008,14-01-14,100,"9600 S IH 35 SVRD SB Bunit 350, AUSTIN, TX 78748",78748,30.161378,-97.789439,10178947,Routine Inspection
Club Zota,13-01-14,94,"4700 BURLESON RD Bldg B, AUSTIN, TX 78744",78744,30.212279,-97.730656,10901236,Routine Inspection
Clark's Oyster Bar,19-08-14,85,"1200 W 6TH ST, AUSTIN, TX 78703",78703,30.272796,-97.757362,10816203,Routine Inspection
"Coffee Bean & Tea Leaf, The",06-05-14,100,"5145 N FM 620 RD Bldg D, AUSTIN, TX 78732",78732,30.390368,-97.884685,10737830,Routine Inspection
Circle K Store #2704675,23-02-15,90,"2453 SH 71, AUSTIN, TX 78617",78617,30.213731,-97.659614,10762466,Routine Inspection
Chili's Grill & Bar,24-03-14,70,"701 E STASSNEY LN, AUSTIN, TX 78745",78745,30.2,-97.77,2801767,Routine Inspection
Chipotle Mexican Grill #1723,25-11-14,93,"2320 S LAMAR BLVD, AUSTIN, TX 78704",78704,30.247216,-97.775896,10828111,Routine Inspection
Chi Omega,11-04-14,100,"2711 RIO GRANDE ST, AUSTIN, TX 78705",78705,30.292964,-97.744193,2800061,Routine Inspection
Chuggin Monkey,28-01-16,93,"219 E 6TH ST, AUSTIN, TX 78701",78701,30.26747,-97.740732,2803142,Routine Inspection
Child Inc - South Austin,16-05-14,96,"2508 DURWOOD ST, AUSTIN, TX 78704",78704,30.238966,-97.759315,2800510,Routine Inspection
Chick-Fil-A,07-03-14,97,"12901 N IH 35 SVRD NB, AUSTIN, TX 78753",78753,30.413754,-97.673118,2802498,Routine Inspection
Circle K Store #2704688,23-02-15,100,"11000 FM 2222 RD, AUSTIN, TX 78726",78726,30.449718,-97.830079,10758287,Routine Inspection
Central Donut,13-09-16,95,"8516 ANDERSON MILL RD Unit 105, AUSTIN, TX 78729",78729,30.456002,-97.767543,10701704,Routine Inspection
Central Market: Deli/Bakery/Produce,26-02-15,88,"4477 S LAMAR BLVD NB, AUSTIN, TX 78745",78745,30.232263,-97.798942,2801488,Routine Inspection
Cindy's Gone Hog Wild,03-01-16,62,"5496 E SH 71 EB, AUSTIN, TX 78612",78612,30.178602,-97.533716,10641968,Routine Inspection
Chili's Grill & Bar,09-01-16,89,"701 E STASSNEY LN, AUSTIN, TX 78745",78745,30.2,-97.77,2801767,Routine Inspection
Chez Zee,19-06-14,75,"5406 BALCONES DR, AUSTIN, TX 78731",78731,30.33645,-97.757783,2800022,Routine Inspection
Club Casino,24-02-15,97,"5500 S CONGRESS AVE, AUSTIN, TX 78745",78745,30.206061,-97.774339,2802355,Routine Inspection
Circle K Store #2704683,02-02-16,94,"9920 W US 290 HWY, AUSTIN, TX 78736",78736,30.228103,-97.941754,10758425,Routine Inspection
Chick-Fil-A,15-09-15,92,"12901 N IH 35 SVRD NB, AUSTIN, TX 78753",78753,30.413754,-97.673118,2802498,Routine Inspection
China Kitchen,04-08-14,79,"7112 ED BLUESTEIN BLVD SB Unit 180, AUSTIN, TX 78723",78723,30.312799,-97.662825,2800893,Routine Inspection
Chinatown Restaurant,06-09-14,76,"3407 GREYSTONE DR, AUSTIN, TX 78731",78731,30.356844,-97.747277,2800414,1st Follow Up to Routine of 50 - 69
Christen's Gourmet Pralines,06-12-15,94,"12117 PECAN ST, AUSTIN, TX 78727",78727,30.433488,-97.763409,10440190,Routine Inspection
Chen's Noodle House,06-01-16,80,"8650 SPICEWOOD SPRINGS RD Unit 127, AUSTIN, TX 78759",78759,30.433565,-97.771812,10189519,Routine Inspection
Child Inc.,28-07-15,93,"8105 BRODIE LN, AUSTIN, TX 78745",78745,30.202207,-97.837818,2802145,Routine Inspection
Chipotle Mexican Grill,17-02-15,71,"2700 W ANDERSON LN Bunit 204, AUSTIN, TX 78757",78757,30.358106,-97.735077,10357765,Routine Inspection
China Harbor Austin,29-07-15,90,"801 E WILLIAM CANNON DR Unit 117, AUSTIN, TX 78745",78745,30.191158,-97.772562,11263418,Routine Inspection
Circle K Store #2704675,28-07-15,77,"2453 SH 71, AUSTIN, TX 78617",78617,30.213731,-97.659614,10762466,Routine Inspection
Cedar Bend Child Development Center,26-07-16,89,"1808 CEDAR BEND DR, AUSTIN, TX 78758",78758,30.408688,-97.693828,11190716,Routine Inspection
Church's Fried Chicken #713,23-04-14,97,"5339 CAMERON RD, AUSTIN, TX 78723",78723,30.311642,-97.7068,2800226,Routine Inspection
Changos,31-12-13,93,"3023 GUADALUPE ST, AUSTIN, TX 78705",78705,30.29717,-97.741673,2801137,Routine Inspection
CiCi's Pizza,27-05-14,72,"1901 W WILLIAM CANNON DR Unit 107, AUSTIN, TX 78745",78745,30.202651,-97.805566,10507223,Routine Inspection
Chuggin Monkey,07-08-16,89,"219 E 6TH ST, AUSTIN, TX 78701",78701,30.26747,-97.740732,2803142,Routine Inspection
Chicken Express,05-06-14,100,"8300 N FM 620 RD Bldg H, AUSTIN, TX 78726",78726,30.45313,-97.8277,10897806,Routine Inspection
Chicken Lollypop,23-02-15,89,"1005 E BRAKER LN, AUSTIN, TX 78753",78753,30.375201,-97.672168,10874815,Routine Inspection
Church's Chicken,21-10-15,87,"5309 NUCKOLS CROSSING RD, AUSTIN, TX 78744",78744,30.192551,-97.739294,10000709,Routine Inspection
Club Pachanga,11-05-15,92,"2120 E RIVERSIDE DR, AUSTIN, TX 78741",78741,30.239816,-97.726602,10558970,Routine Inspection
Carousel Lounge,06-04-15,97,"1110 E 52ND ST, AUSTIN, TX 78723",78723,30.309731,-97.708264,2800105,Routine Inspection
CiCi's Pizza #71,06-09-16,85,"5365 N IH 35 SVRD NB, AUSTIN, TX 78723",78723,30.312963,-97.708189,10786483,Routine Inspection
Clive Bar,24-09-15,97,"609 DAVIS ST, AUSTIN, TX 78701",78701,30.260183,-97.738551,10307086,Routine Inspection
Capital City Kids Daycare,27-08-15,97,"13107 DESSAU RD, AUSTIN, TX 78754",78754,30.399923,-97.640706,2802540,Routine Inspection
"Children's Courtyard, The",25-06-15,100,"12336 N MOPAC EXPY SB, AUSTIN, TX 78759",78759,30.417791,-97.705603,2801724,Routine Inspection
Chipotle Mexican Grill #56,28-01-15,100,"4400 N LAMAR BLVD Unit 101, AUSTIN, TX 78756",78756,30.31273,-97.738096,10176813,Routine Inspection
"Cheesecake Factory, The",02-04-16,96,"2901 S CAPITAL OF TEXAS HWY NB Unit G02B, AUSTIN, TX 78746",78746,30.254658,-97.809462,11387902,Routine Inspection
China Harbor Austin,29-06-16,90,"801 E WILLIAM CANNON DR Unit 117, AUSTIN, TX 78745",78745,30.191158,-97.772562,11263418,Routine Inspection
Chicken Express,17-02-15,100,"8300 N FM 620 RD Bldg H, AUSTIN, TX 78726",78726,30.45313,-97.8277,10897806,Routine Inspection
"Child, Inc. - Ortega Preschool",12-04-14,94,"1135 GARLAND AVE, AUSTIN, TX 78721",78721,30.269919,-97.684962,2801875,Routine Inspection
Chuy's North Lamar,12-02-15,85,"10520 N LAMAR BLVD, AUSTIN, TX 78758",78758,30.374993,-97.690304,10003981,Routine Inspection
Chili's Grill & Bar,15-04-14,83,"4420 N LAMAR BLVD, AUSTIN, TX 78756",78756,30.313146,-97.737809,2801453,Routine Inspection
Capital City Bakery,20-01-16,88,"2211 E CESAR CHAVEZ ST, AUSTIN, TX 78702",78702,30.255457,-97.719865,11045775,Routine Inspection
Child's Day Child Development Center,06-03-14,100,"2525 WALLINGWOOD DR, AUSTIN, TX 78746",78746,30.26452,-97.78401,10389065,Routine Inspection
Child Inc. - Rosewood Zaragosa,20-05-14,100,"2800 WEBBERVILLE RD, AUSTIN, TX 78702",78702,30.265025,-97.709753,2800504,Routine Inspection
Circle K Store #2704675,09-04-14,89,"2453 SH 71, AUSTIN, TX 78617",78617,30.213731,-97.659614,10762466,Routine Inspection
Child Inc - South Austin,26-11-13,92,"2508 DURWOOD ST, AUSTIN, TX 78704",78704,30.238966,-97.759315,2800510,Routine Inspection
Changos,22-06-14,68,"3023 GUADALUPE ST, AUSTIN, TX 78705",78705,30.29717,-97.741673,2801137,Routine Inspection
City Star Food,08-10-15,92,"31 N IH 35 SVRD NB, AUSTIN, TX 78702",78702,30.254191,-97.736328,2803861,Routine Inspection
Club Tierra Caliente #2,16-05-14,97,"214 E ANDERSON LN WB, AUSTIN, TX 78753",78753,30.343489,-97.704251,10488645,Routine Inspection
CVS/Pharmacy #7210,27-05-14,97,"1901 W WILLIAM CANNON DR, AUSTIN, TX 78745",78745,30.202651,-97.805566,2804018,Routine Inspection
Chipotle Mexican Grill #501,17-11-15,93,"801 CONGRESS AVE, AUSTIN, TX 78701",78701,30.270117,-97.74205,10176495,Routine Inspection
College Houses Inc-Laurel House,30-01-14,94,"1905 NUECES ST, AUSTIN, TX 78705",78705,30.283035,-97.744138,10174989,Routine Inspection
"Coffee Bean & Tea Leaf, The",06-10-16,99,"5145 N FM 620 RD Bldg D, AUSTIN, TX 78732",78732,30.390368,-97.884685,10737830,Routine Inspection
Cloud 9 Cotton Candy,10-04-16,98,"101 W KOENIG LN Unit 200, AUSTIN, TX 78751",78751,30.322476,-97.719928,11220450,Routine Inspection
Children's Courtyard,07-12-16,88,"11718 METRIC BLVD, AUSTIN, TX 78758",78758,30.397982,-97.704714,2801468,Routine Inspection
Childrens Network,01-09-15,92,"12223 CASSADY DR, AUSTIN, TX 78727",78727,30.420666,-97.718896,2801656,Routine Inspection
Cherrywood,30-12-14,79,"1400 E 38TH HALF ST, AUSTIN, TX 78722",78722,30.28929,-97.70581,2802807,Routine Inspection
Chili's Grill & Bar #1423,23-07-14,89,"9900 S IH 35 SVRD SB, AUSTIN, TX 78748",78748,30.153976,-97.791688,10026046,Routine Inspection
Chili's Grill & Bar #1423,30-09-16,95,"9900 S IH 35 SVRD SB, AUSTIN, TX 78748",78748,30.153976,-97.791688,10026046,Routine Inspection
CiCi's Pizza,29-01-16,89,"2237 E RIVERSIDE DR, AUSTIN, TX 78741",78741,30.238295,-97.725943,10171088,Routine Inspection
CiCi's Pizza,26-11-13,78,"1901 W WILLIAM CANNON DR Unit 107, AUSTIN, TX 78745",78745,30.202651,-97.805566,10507223,Routine Inspection
Chago's,18-11-15,93,"7301 N LAMAR BLVD, AUSTIN, TX 78752",78752,30.340465,-97.717201,10575014,Routine Inspection
Clay Pit Contemporary Indian Restaurant,28-01-14,96,"1601 GUADALUPE ST, AUSTIN, TX 78701",78701,30.278932,-97.742615,10051054,Routine Inspection
CiCi's Pizza,25-01-16,92,"14005 N US 183 HWY SVRD NB, AUSTIN, TX 78717",78717,30.475079,-97.799072,11291687,Routine Inspection
Child Inc.-Dove Springs,20-07-15,100,"5106 VILLAGE SQUARE DR, AUSTIN, TX 78744",78744,30.187955,-97.743694,2800934,Routine Inspection
Chick-Fil-A Barton Creek Square Mall,28-09-15,93,"2901 S CAPITAL OF TEXAS HWY NB, AUSTIN, TX 78746",78746,30.254658,-97.809462,10450730,Routine Inspection
Club Zota,08-08-14,93,"4700 BURLESON RD Bldg B, AUSTIN, TX 78744",78744,30.212279,-97.730656,10901236,Routine Inspection
"Children's Courtyard, The",21-01-16,99,"11012 HARRIS BRANCH PKWY, AUSTIN, TX 78754",78754,30.344511,-97.613474,2800847,Routine Inspection
Charley's Grilled Sub @ Barton Creek,07-07-15,97,"2901 S CAPITAL OF TEXAS HWY NB, AUSTIN, TX 78746",78746,30.254658,-97.809462,10347304,Routine Inspection
Chipotle Mexican Grill #1723,21-10-15,97,"2320 S LAMAR BLVD, AUSTIN, TX 78704",78704,30.247216,-97.775896,10828111,Routine Inspection
"Coffee Bean & Tea Leaf, The",01-08-15,100,"1000 E 41ST ST, AUSTIN, TX 78751",78751,30.298553,-97.720058,10361935,Routine Inspection
China Hill,16-07-14,81,"2800 W WILLIAM CANNON DR, AUSTIN, TX 78745",78745,30.208233,-97.818058,10718791,1st Follow Up to Routine of 50 - 69
Church's Fried Chicken #386,11-04-14,93,"1953 W WILLIAM CANNON DR, AUSTIN, TX 78745",78745,30.202832,-97.806594,2800642,Routine Inspection
Chili's Grill & Bar #1423,13-01-14,94,"9900 S IH 35 SVRD SB, AUSTIN, TX 78748",78748,30.153976,-97.791688,10026046,Routine Inspection
Chi'Lantro,17-07-15,90,"1509 S LAMAR BLVD, AUSTIN, TX 78704",78704,30.251939,-97.764498,11248790,Routine Inspection
Chipotle Mexican Grill #973,14-04-16,100,"1201 BARBARA JORDAN BLVD Unit 1300, AUSTIN, TX 78723",78723,30.306339,-97.708537,10176511,Routine Inspection
Chicas Bonitas,04-07-14,91,"3701 N IH 35 SVRD NB Bldg A, AUSTIN, TX 78722",78722,30.294385,-97.71962,2800119,Routine Inspection
"Children's Courtyard, The",05-05-16,97,"12336 N MOPAC EXPY SB, AUSTIN, TX 78759",78759,30.417791,-97.705603,2801724,Routine Inspection
Children's Courtyard,16-07-15,91,"4213 SPICEWOOD SPRINGS RD, AUSTIN, TX 78731",78731,30.371425,-97.757028,2801652,Routine Inspection
Coco's Cafe,28-03-16,81,"8557 RESEARCH BLVD NB, AUSTIN, TX 78758",78758,30.36101,-97.716698,2801382,Routine Inspection
Children's Center of Austin,23-02-15,90,"6507 JESTER BLVD Bldg 2, AUSTIN, TX 78750",78750,30.370254,-97.800749,2801078,Routine Inspection
Cafe Malta,20-04-15,84,"3421 W WILLIAM CANNON DR Unit 127, AUSTIN, TX 78745",78745,30.213232,-97.829325,10692933,Routine Inspection
Church's Fried Chicken #386,04-04-16,91,"1953 W WILLIAM CANNON DR, AUSTIN, TX 78745",78745,30.202832,-97.806594,2800642,Routine Inspection
Cherry Hollow Stop,19-05-16,94,"11508 CHERRY HOLLOW XING, LEANDER, TX 78641",78641,30.518816,-97.952395,10029389,Routine Inspection
Circle K Store #2704687,20-02-14,85,"606 W SLAUGHTER LN, AUSTIN, TX 78748",78748,30.172734,-97.799714,10762019,Routine Inspection
City Star Food,18-08-14,85,"31 N IH 35 SVRD NB, AUSTIN, TX 78702",78702,30.254191,-97.736328,2803861,Routine Inspection
Chuy's,21-05-14,94,"4301 W WILLIAM CANNON DR Bunit 146, AUSTIN, TX 78749",78749,30.221772,-97.838267,10098616,Routine Inspection
"Cloak Room, The",21-01-16,92,"1300-1309 COLORADO ST, AUSTIN, TX 78701",78701,30.274977,-97.742167,2800086,Routine Inspection
Clive Bar,09-12-16,86,"609 DAVIS ST, AUSTIN, TX 78701",78701,30.260183,-97.738551,10307086,Routine Inspection
Chick-Fil-A Barton Creek Square Mall,14-09-16,93,"2901 S CAPITAL OF TEXAS HWY NB, AUSTIN, TX 78746",78746,30.254658,-97.809462,10450730,Routine Inspection
Clayton Elementary,03-07-16,100,"7525 LA CROSSE AVE, AUSTIN, TX 78739",78739,30.195828,-97.906767,2802894,Routine Inspection
Church's Fried Chicken #1570,04-02-15,82,"1801 E RIVERSIDE DR, AUSTIN, TX 78741",78741,30.243089,-97.72929,2800208,Routine Inspection
Church's Fried Chicken #1570,25-03-16,84,"1801 E RIVERSIDE DR, AUSTIN, TX 78741",78741,30.243089,-97.72929,2800208,Routine Inspection
Chick-Fil-A,21-11-13,97,"161 W SLAUGHTER LN Bldg B, AUSTIN, TX 78748",78748,30.167179,-97.791596,10000498,Routine Inspection
Cilantro's Mexican Restaurant,16-06-14,90,"1025 W STASSNEY LN, AUSTIN, TX 78745",78745,30.210577,-97.786925,10019057,Routine Inspection
Clayton Elementary,30-09-14,100,"7525 LA CROSSE AVE, AUSTIN, TX 78739",78739,30.195828,-97.906767,2802894,Routine Inspection
"Children's Courtyard, The",21-10-15,100,"5914 W WILLIAM CANNON DR, AUSTIN, TX 78749",78749,30.228635,-97.862053,2801782,Routine Inspection
Club Tierra Caliente #2,05-02-16,87,"214 E ANDERSON LN WB, AUSTIN, TX 78753",78753,30.343489,-97.704251,10488645,Routine Inspection
Cafe Ruckus,17-10-14,81,"409 W 2ND ST, AUSTIN, TX 78701",78701,30.265352,-97.747979,11064040,Routine Inspection
College Houses Inc-Laurel House,10-08-15,96,"1905 NUECES ST, AUSTIN, TX 78705",78705,30.283035,-97.744138,10174989,Routine Inspection
Champ's Food Mart,11-04-14,88,"2433 S PLEASANT VALLEY RD, AUSTIN, TX 78741",78741,30.227802,-97.727487,10813187,Routine Inspection
CiCi's Pizza,31-07-14,80,"2237 E RIVERSIDE DR, AUSTIN, TX 78741",78741,30.238295,-97.725943,10171088,Routine Inspection
Clifton Center,20-11-13,94,"1519 CORONADO HILLS DR, AUSTIN, TX 78752",78752,30.326754,-97.687198,2800600,Routine Inspection
Cheer Up Charlies,02-04-15,94,"900 RED RIVER ST, AUSTIN, TX 78701",78701,30.269572,-97.736042,11076913,Routine Inspection
Challenger School Elementary,02-05-15,100,"15101 AVERY RANCH BLVD, AUSTIN, TX 78717",78717,30.49894,-97.773056,11192837,Routine Inspection
Chipotle Mexican Grill #973,11-05-15,90,"1201 BARBARA JORDAN BLVD Unit 1300, AUSTIN, TX 78723",78723,30.306339,-97.708537,10176511,Routine Inspection
Chipotle Mexican Grill #874,21-01-16,89,"6301 W PARMER LN Bldg 2, AUSTIN, TX 78729",78729,30.445312,-97.743258,10179774,Routine Inspection
Chuy's,20-07-16,97,"4301 W WILLIAM CANNON DR Bunit 146, AUSTIN, TX 78749",78749,30.221772,-97.838267,10098616,Routine Inspection
Champ's Food Mart,21-05-14,86,"2433 S PLEASANT VALLEY RD, AUSTIN, TX 78741",78741,30.227802,-97.727487,10813187,Routine Inspection
Chick-fil-A,14-07-15,68,"503 W MARTIN LUTHER KING JR BLVD, AUSTIN, TX 78701",78701,30.28204,-97.743064,10939383,Routine Inspection
Child Inc-- Forbes,12-05-14,100,"2217 FORBES DR, AUSTIN, TX 78754",78754,30.33444,-97.672989,2801851,Routine Inspection
Chili's,16-12-13,84,"12901 N IH 35 SVRD NB, AUSTIN, TX 78753",78753,30.413754,-97.673118,2801922,Routine Inspection
Circle K Store #2704684,13-05-15,88,"6412 W US 290 HWY, AUSTIN, TX 78735",78735,30.234875,-97.862004,10759314,Routine Inspection
Child Inc.-Grant Child Development Center,11-06-14,100,"1701 KRAMER LN, AUSTIN, TX 78758",78758,30.385574,-97.703857,10305089,Routine Inspection
Chick Fil A,23-09-15,97,"12501 N MOPAC EXPY NB, AUSTIN, TX 78758",78758,30.419234,-97.703864,2803108,Routine Inspection
CiCi's Pizza,19-11-14,84,"1901 W WILLIAM CANNON DR Unit 107, AUSTIN, TX 78745",78745,30.202651,-97.805566,10507223,Routine Inspection
China Dynasty,04-06-16,91,"2110 W SLAUGHTER LN Unit 101, AUSTIN, TX 78748",78748,30.173754,-97.825398,2800685,Routine Inspection
Clicks Billiards,25-07-16,89,"2121 E OLTORF ST, AUSTIN, TX 78741",78741,30.230266,-97.732137,2800217,Routine Inspection
Chick Fil A,19-02-16,93,"12501 N MOPAC EXPY NB, AUSTIN, TX 78758",78758,30.419234,-97.703864,2803108,Routine Inspection
Chick-Fil-A,15-12-14,97,"12901 N IH 35 SVRD NB, AUSTIN, TX 78753",78753,30.413754,-97.673118,2802498,Routine Inspection
Child Inc-- Forbes,24-06-15,100,"2217 FORBES DR, AUSTIN, TX 78754",78754,30.33444,-97.672989,2801851,Routine Inspection
Circle K Store #2704680,28-04-14,81,"8947 FM 2244 RD, AUSTIN, TX 78746",78746,30.318368,-97.862762,10758576,Routine Inspection
Cheesecake Factory,15-05-14,87,"10000 RESEARCH BLVD SB, AUSTIN, TX 78759",78759,30.392352,-97.746845,2802046,Routine Inspection
Clint Small Middle School,13-05-14,97,"4801 MONTEREY OAKS BLVD, AUSTIN, TX 78749",78749,30.23317,-97.840593,2801076,Routine Inspection
Child Inc.,31-07-14,97,"8105 BRODIE LN, AUSTIN, TX 78745",78745,30.202207,-97.837818,2802145,Routine Inspection
Cherry Hollow Stop,22-09-15,93,"11508 CHERRY HOLLOW XING, LEANDER, TX 78641",78641,30.518816,-97.952395,10029389,Routine Inspection
Chili's Grill & Bar #1423,08-10-15,81,"9900 S IH 35 SVRD SB, AUSTIN, TX 78748",78748,30.153976,-97.791688,10026046,Routine Inspection
Child's Day Child Development Center,06-01-16,98,"2525 WALLINGWOOD DR, AUSTIN, TX 78746",78746,30.26452,-97.78401,10389065,Routine Inspection
Christen's Gourmet Pralines,21-02-14,100,"12117 PECAN ST, AUSTIN, TX 78727",78727,30.433488,-97.763409,10440190,Routine Inspection
Circle K Store #2704686,03-06-15,94,"6107 W PARMER LN, AUSTIN, TX 78729",78729,30.444199,-97.742704,10758026,Routine Inspection
"Coffee Bean & Tea Leaf,The",22-08-14,100,"5701 W SLAUGHTER LN, AUSTIN, TX 78739",78739,30.201062,-97.868485,10689454,Routine Inspection
Canyon Vista Middle School,03-12-15,93,"8455 SPICEWOOD SPRINGS RD, AUSTIN, TX 78750",78750,30.427441,-97.784277,2800352,Routine Inspection
Chi Chinese Buffet,14-04-16,84,"9900 S IH 35 SVRD SB, AUSTIN, TX 78748",78748,30.153976,-97.791688,10165758,Routine Inspection
Chuy Panaderia,03-10-15,78,"8716 RESEARCH BLVD SB Unit 290, AUSTIN, TX 78757",78757,30.364259,-97.718115,10249266,Routine Inspection
China Kitchen,02-09-15,79,"7112 ED BLUESTEIN BLVD SB Unit 180, AUSTIN, TX 78723",78723,30.312799,-97.662825,2800893,Routine Inspection
Child Inc.-American YouthWorks,03-09-15,97,"1911 E BEN WHITE BLVD EB, AUSTIN, TX 78744",78744,30.215775,-97.746169,10631897,Routine Inspection
Church's Fried Chicken #25,11-06-14,89,"1150 AIRPORT BLVD, AUSTIN, TX 78702",78702,30.273904,-97.698021,2800193,Routine Inspection
Circle K Store #2704673,03-04-16,86,"8801 S IH 35 SVRD NB, AUSTIN, TX 78744",78744,30.168291,-97.784536,10758077,Routine Inspection
CiCi's Pizza #71,06-10-14,97,"5365 N IH 35 SVRD NB, AUSTIN, TX 78723",78723,30.312963,-97.708189,10786483,Routine Inspection
Chuy Panaderia,14-01-16,75,"8716 RESEARCH BLVD SB Unit 290, AUSTIN, TX 78757",78757,30.364259,-97.718115,10249266,Routine Inspection
Cipollina,01-08-16,78,"1213 WEST LYNN ST, AUSTIN, TX 78703",78703,30.280917,-97.758654,2801292,Routine Inspection
