Pinterest Board,Pinboard URL,Image URL,Description,Pin Note,Original Link,Pinterest URL,Name,Week,Date Pinned
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/51/49/1f/51491ff8e1c9653e1f4156c4ecdcbc7f.png,"“Here it is, my #MakeoverMonday @VizWizBI https://t.co/zCLuqkmYHe”",Week 8 - Simona Loffredo,https://twitter.com/simonaloffredo2/status/701764005011046400,https://www.pinterest.com/pin/468937379930748710/,Simona Loffredo,8,22-02-16 14:18
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a4/25/7f/a4257f78b9b16e3e41cfd80653d65d5d.jpg,"“So many people using Bars for this week's #MakeoverMonday , thought I'd go Windows on it. @VizWizBI @acotgreave”",Week 8 - Rody Zakovich,https://twitter.com/RodyZakovich/status/701757544524599296,https://www.pinterest.com/pin/468937379930748703/,Rody Zakovich,8,22-02-16 14:17
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/ea/f4/c3/eaf4c36b59fc938a86142d15af94dcbb.png,“#MakeoverMonday I wanted to stay away from the bar chart @tableau @VizWizBI @acotgreave https://t.co/eSrzjIEH40”,Week 8 - Lorna Eden,https://twitter.com/lorna_eden/status/701755711827681280,https://www.pinterest.com/pin/468937379930748695/,Lorna Eden,8,22-02-16 14:16
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/f6/9a/50/f69a508030c2f69ea36ae019200655b8.png,“A little orange to brighten up my Monday #MakeoverMonday @acotgreave @VizWizBI”,Week 8 - Nisa Mara,https://twitter.com/Nisa_mara/status/701748671948398596,https://www.pinterest.com/pin/468937379930747871/,Nisa Mara,8,22-02-16 12:48
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/1b/ca/b8/1bcab849f65b07ccc83627146ad8108c.png,"“All the obvious choices gone, so here's my #makeovermonday featuring... A word cloud(?) https://t.co/ucpA70kirD”",Week 8 - War On War,https://twitter.com/waronwar/status/701735112698896384,https://www.pinterest.com/pin/468937379930747599/,War On War,8,22-02-16 12:07
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/43/7e/33/437e3303b74feee985268f0b74053ce4.jpg,,Week 8 - Rob Suddaby,https://twitter.com/robsuddaby/status/701724802931937280,https://www.pinterest.com/pin/468937379930747585/,Rob Suddaby,8,22-02-16 12:05
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/df/df/7a/dfdf7ae550f5b4eab8c013959569c370.png,“My #makeovermonday #dataviz”,Week 8 - Chris Love,https://twitter.com/ChrisLuv/status/701708700415823872,https://www.pinterest.com/pin/468937379930747272/,Chris Love,8,22-02-16 11:00
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/24/d6/c0/24d6c00cadd1553a0c5d49733116847c.png,,Week 8 - Josh Tapley,https://tweetdeck.twitter.com/,https://www.pinterest.com/pin/468937379930738487/,Josh Tapley,8,21-02-16 20:49
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/e6/c0/12/e6c0125fb3551db4d544c626e5c30196.png,,Week 7 - Paula Jennings,https://tweetdeck.twitter.com/,https://www.pinterest.com/pin/468937379930738477/,Paula Jennings,7,21-02-16 20:48
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/8b/05/0b/8b050bfe4e6f545d0f2b9a5b42f3bb78.jpg,"“My fairly bland attempt at #MakeoverMonday this week, all thoughts welcome. Tough dataset... https://t.co/cULtNpZ2Ns”",Week 7 - Rob Suddaby,https://twitter.com/robsuddaby/status/699515613023223808,https://www.pinterest.com/pin/468937379930673466/,Rob Suddaby,7,16-02-16 21:32
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/56/0c/58/560c581cef47dfde9149accddba6080c.jpg,"“#MakeoverMonday retro mode, run out of ideas after playing with index.@acotgreave @VizWizBI https://t.co/6CO1j8P9og”",Week 7 - David Pires,https://twitter.com/davidmpires/status/699342363722907648,https://www.pinterest.com/pin/468937379930659535/,David Pires,7,15-02-16 21:35
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/08/78/78/087878812100cc8afb8484b1110e1f9e.jpg,,Week 7 - Emily Chen,https://twitter.com/hashtag/makeovermonday?f=tweets&vertical=default&src=hash,https://www.pinterest.com/pin/468937379930658423/,Emily Chen,7,15-02-16 20:04
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/6d/b2/01/6db201e357451d5777fe8d2a89b9aedf.png,,Week 7 - Nilbot,https://twitter.com/hashtag/makeovermonday?f=tweets&vertical=default&src=hash,https://www.pinterest.com/pin/468937379930658413/,Nilbot,7,15-02-16 20:04
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/bf/83/3e/bf833ee87f7f6b24e38af12faf6bee31.png,,Week 7 - Pablo Sáenz d Tejada,https://twitter.com/hashtag/makeovermonday?f=tweets&vertical=default&src=hash,https://www.pinterest.com/pin/468937379930658408/,Pablo Sáenz d Tejada,7,15-02-16 20:03
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/87/ef/99/87ef99c95c0fcd79c083969d57c2e932.png,“This weeks #Tableau #MakeOverMonday is on how adults vs teens differ on gaming. Original and mine!”,Week 7 - Ali Ahmad,https://twitter.com/DataVizAli/status/699189888575528960,https://www.pinterest.com/pin/468937379930658399/,Ali Ahmad,7,15-02-16 20:03
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c1/d9/33/c1d93356cac5e74b9b720f245176f94d.png,,Week 7 - Chris Dunigan,https://twitter.com/hashtag/makeovermonday?f=tweets&vertical=default&src=hash,https://www.pinterest.com/pin/468937379930658376/,Chris Dunigan,7,15-02-16 20:01
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/fa/b0/04/fab0049051fe75d1fc73563a650a13aa.png,,Week 7 - Waseem Ali,https://twitter.com/hashtag/makeovermonday?f=tweets&vertical=default&src=hash,https://www.pinterest.com/pin/468937379930658371/,Waseem Ali,7,15-02-16 20:00
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/54/2e/1a/542e1a913ae78897d69fc9a347264664.png,“First #MakeoverMonday ! https://t.co/XXhLTmz95t”,Week 7 - Andrew Lang,https://twitter.com/cloudstream_al/status/699252054255104000/photo/1,https://www.pinterest.com/pin/468937379930658351/,Andrew Lang,7,15-02-16 19:59
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/b0/67/e4/b067e4fc174c24d94bd39d775506972c.jpg,“Decided to have some fun with #makeovermonday this week. Not best practices! https://t.co/N4AEGcPw86 @acotgreave”,Week 7 - Rody Zakovich,https://twitter.com/RodyZakovich/status/699254742019653632/photo/1,https://www.pinterest.com/pin/468937379930658336/,Rody Zakovich,7,15-02-16 19:58
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/9a/3c/f2/9a3cf294d53599c56ddbf3a4773458f7.jpg,,Week 8 - Joe Radburn,https://tweetdeck.twitter.com/,https://www.pinterest.com/pin/468937379930738468/,Joe Radburn,8,21-02-16 20:48
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a4/8d/e3/a48de37c1b19da70a076e89c163bfc89.png,“Here is my addition to #MakeoverMonday #dataviz https://t.co/xjX4C5O0na”,Week 7 - Peter Empey,https://twitter.com/PeterEmpey/status/699265140449898496/photo/1,https://www.pinterest.com/pin/468937379930658322/,Peter Empey,7,15-02-16 19:57
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c7/b1/cb/c7b1cb8da7d41531bff65164b79d1ce6.png,“#MakeoverMonday Who is Gaming in Your House? https://t.co/ByHk7LZB1n”,Week 7 - Josh Tapley,https://twitter.com/josh_tapley/status/699267759717351424/photo/1,https://www.pinterest.com/pin/468937379930658303/,Josh Tapley,7,15-02-16 19:56
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/82/2e/0c/822e0c684668c1c4c813f0170601c86e.png,,Week 7 - Andy Cotgreave,http://gravyanecdote.com/blog/makeovermonday/makeovermonday-adults-v-teens-video-games/?es_p=1319508,https://www.pinterest.com/pin/468937379930658110/,Andy Cotgreave,7,15-02-16 19:43
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d6/a8/a9/d6a8a996fb71f262fdcc2c7921b15254.png,“#MakeoverMonday Just a quick one from me today! Who Games More? @VizWizBI @acotgreave https://t.co/XTnfOdXhQu”,Week 7 - Lorna Eden,https://twitter.com/lorna_eden/status/699282527777906689,https://www.pinterest.com/pin/468937379930656640/,Lorna Eden,7,15-02-16 17:32
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/7f/cc/61/7fcc61fc6dae934bd6eff7b5520b6f7b.png,“#MakeoverMonday had to be done... Space Invaders unit charts @VizWizBI @acotgreave”,Week 7 - Graeme Wiggins,https://twitter.com/graeme_wiggins/status/699169046432980992,https://www.pinterest.com/pin/468937379930653595/,Graeme Wiggins,7,15-02-16 12:14
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/62/a1/ce/62a1ce72683df0a6e70f57d35b0c3266.jpg,“@VizWizBI @businessinsider My first and quick proposal”,Week 8 - Ramon Martinez,https://twitter.com/hlthanalysis/status/701462415657955328,https://www.pinterest.com/pin/468937379930737387/,Ramon Martinez,8,21-02-16 19:05
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/bb/38/d2/bb38d2d940a59ccf56731de551a58019.png,“#makeovermonday ~ #donuts to #bars. Bandwidth Hogs https://t.co/R5fOkhfdJS @VizWizBI @acotgreave #cantwait4others”,Week 8 - KK Molugu,https://twitter.com/kkmolugu/status/701456848029782016,https://www.pinterest.com/pin/468937379930737372/,KK Molugu,8,21-02-16 19:04
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/26/8e/ab/268eab8d40755328cad04ec9ac08845b.png,"“#MakeoverMonday 7, Adults and Video Games. Reworked in #Rstats. Challenge at https://t.co/Srg4MKTdwK”",Week 7 - Tom Hopper,https://twitter.com/ThomasHopper/status/699778449016131584/photo/1,https://www.pinterest.com/pin/468937379930735543/,Tom Hopper,7,21-02-16 16:12
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a3/43/2b/a3432b685de175010624b256dfca739f.png,“My #makeovermonday (with tongue in cheek) - @robradburn and @davidmpires made me do it ... https://t.co/uUJD88yzLR”,Week 7 - Neil Richards,https://twitter.com/theneilrichards/status/699735009398255616/photo/1,https://www.pinterest.com/pin/468937379930735530/,Neil Richards,7,21-02-16 16:11
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/39/d6/29/39d629abc6cbc9c9dee9d202a0409af4.png,“Better late than never. #MakeOverMonday Take it easy champs. @VizWizBI @acotgreave @ChrisLuv https://t.co/YVSRmdyTvR”,Week 6 - Aalok Jain,https://twitter.com/aalokjain/status/701396140877545473,https://www.pinterest.com/pin/468937379930734352/,Aalok Jain,6,21-02-16 14:17
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/91/8f/42/918f4259bf251921a5be53da2a30a731.jpg,"“After reading @acotgreave's article, I had to go with this as my #MakeoverMonday submission. https://t.co/775NubTs2E”",Week 7 - Michael Mixon,https://twitter.com/mix_pix/status/699322310843437056,https://www.pinterest.com/pin/468937379930673567/,Michael Mixon,7,16-02-16 21:39
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/08/47/3d/08473d1320eb51e0270117040046c182.png,“#MakeoverMonday This was a fun one!!! https://t.co/YD6ZYC1yk7”,Week 7 - Matt Clements,https://twitter.com/merman0101/status/699383147415343105,https://www.pinterest.com/pin/468937379930673482/,Matt Clements,7,16-02-16 21:33
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/11/8e/96/118e968b4919ee4d2a3537a61ddbe51e.png,,Week 7 - Andy Kriebel,http://vizwiz.blogspot.co.uk/2016/02/makeover-monday-how-does-video-game.html?m=1,https://www.pinterest.com/pin/468937379930653010/,Andy Kriebel,7,15-02-16 10:19
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/6e/b1/5c/6eb15c38d729feac332a7932dcbd01f5.png,"“@VizWizBI @acotgreave Here it is...BTW, Thank you for conducting this #MakeOverMonday. Lots of learnings all the way”",Week 7 - Pavani Donepudi,https://twitter.com/pavanid/status/699143719367286784,https://www.pinterest.com/pin/468937379930652535/,Pavani Donepudi,7,15-02-16 08:12
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/6b/2a/99/6b2a99ff75e74463a2c341e663ec37b9.png,“I can get used to this! #makeovermonday @acotgreave @VizWizBI https://t.co/6HMpVVcZ6s”,Week 7 - Pooja Gandhi,https://twitter.com/drexelpooja/status/698573099432878085,https://www.pinterest.com/pin/468937379930631946/,Pooja Gandhi,7,13-02-16 20:07
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/df/84/73/df8473da0fc77eaa4a8d262f8a75579d.png,“#MakeoverMonday submission for gaming data @VizWizBI @acotgreave https://t.co/Bx7KaRTYLb”,Week 7 - Adam Crahen,https://twitter.com/acrahen/status/698549193376399362,https://www.pinterest.com/pin/468937379930629897/,Adam Crahen,7,13-02-16 16:58
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/21/5c/3a/215c3a9895e4e168f95f3a57cfd4170d.jpg,"“@VizWizBI Hi Andy, this is my #makeovermonday in @VizableApp Joe (I'm 7)”",Week 7 - Joe Radburn,https://twitter.com/robradburn/status/698435203035959296,https://www.pinterest.com/pin/468937379930626433/,Joe Radburn,7,13-02-16 09:20
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/08/53/52/085352218aa9c1fc62ad87bc7622d146.jpg,“New @Tableau Zen blog post: The Counted (Remix) https://t.co/EUJJFDIGrc”,Week 6 - Mark Jackson,https://twitter.com/ugamarkj/status/697766386907615232,https://www.pinterest.com/pin/468937379930603796/,Mark Jackson,6,11-02-16 13:30
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/72/bc/fa/72bcfad5da38591c02870fc734cdd186.png,This week’s Makeover Challenge looked at police violence in America’s biggest police departments. I struggled with this one as I thought the original visualisation wasn’t too bad:…,Week 6 – nil viz,https://nilviz.wordpress.com/2016/02/10/makeover-monday-mapping-police-violence/,https://www.pinterest.com/pin/468937379930596851/,,6,10-02-16 22:31
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/f7/96/47/f79647eabd686a0e8445a1532b89a19a.png,"“#MakeoverMonday Police killings in the US. No numbers, hover over #dataviz for detail https://t.co/GZfAHLtKP9”",Week 6 - Mac Bryla,https://twitter.com/macbryla/status/696992943438036992/photo/1,https://www.pinterest.com/pin/468937379930576020/,Mac Bryla,6,09-02-16 10:50
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/b9/1b/15/b91b15e1a4f8648b7045c936b758dc02.png,,Week 6 - Andy Kriebel,http://vizwiz.blogspot.co.uk/2016/02/blackskilled.html,https://www.pinterest.com/pin/468937379930569494/,Andy Kriebel,6,08-02-16 23:40
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/93/7f/c8/937fc8c4444bed95c80fdad887118838.png,"“Here it is, my #makeovermonday @VizWizBI https://t.co/6Sm1vT1dRu”",Week 6 - Simona Loffredo,https://twitter.com/simonaloffredo2/status/696826239861051393/photo/1,https://www.pinterest.com/pin/468937379930569481/,Simona Loffredo,6,08-02-16 23:39
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/b0/c4/c3/b0c4c39cb731034ef67ae84caf59bd52.png,"“Interactive n=all, Washington Post inspired, #MakeoverMonday take on police violence https://t.co/ry6n7UHwu0”",Week 6 - Rob Radburn,https://twitter.com/robradburn/status/696808898834141184/photo/1,https://www.pinterest.com/pin/468937379930568859/,Rob Radburn,6,08-02-16 22:38
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a3/86/c3/a386c32ec5906ade08d8ac9666aa371a.png,“This weeks data for #Tableau #MakeOverMonday was rate of police killings in the US. Original and my suggestion.”,Week 6 - Ali Ahmad,https://twitter.com/DataVizAli/status/696792819512516608/photo/1,https://www.pinterest.com/pin/468937379930568844/,Ali Ahmad,6,08-02-16 22:37
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/1f/d1/fb/1fd1fb589bbc8fc5120a5500b70d9b61.png,“My #makeovermonday @VizWizBI @acotgreave. Adults prefer computers for video games https://t.co/Xqc6c950fK”,Week 7 - KK Molugu,https://twitter.com/kkmolugu/status/699116728425426945,https://www.pinterest.com/pin/468937379930652497/,KK Molugu,7,15-02-16 08:06
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/26/f6/90/26f690e3fcca222ea4a02d588d580f4c.png,“Big city police deaths are substantially skewed by race. Central US is worst #MakeoverMonday https://t.co/xbCkJMtxUH”,Week 6 - Steve Fenn,https://twitter.com/StatHunting/status/696788128259039234/photo/1,https://www.pinterest.com/pin/468937379930568838/,Steve Fenn,6,08-02-16 22:36
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/ea/47/00/ea4700a259635faa4a44b5afdbf1fdac.jpg,"“@VizWizBI @lorna_eden Ok, this is where I am leaving it for now. What r your thoughts?”",Week 6 - Rody Zakovich,https://twitter.com/rodyzakovich/status/696777276894113792,https://www.pinterest.com/pin/468937379930567360/,Rody Zakovich,6,08-02-16 20:29
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/66/2e/76/662e76fc7ddeac19778faeb2caa98170.png,“#MakeoverMonday #Tableau Mapping Police Violence https://t.co/kFk3ekkx4V”,Week 6 - Josh Tapley,https://twitter.com/josh_tapley/status/696729474742661124,https://www.pinterest.com/pin/468937379930566216/,Josh Tapley,6,08-02-16 18:35
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/28/9a/d1/289ad13120f3372f904fdcc1884444fc.png,“1st attempt at #makeovermonday was more of a #ReViz. Design inspired by @OSMGuy recent work https://t.co/c7WSRO9vyl”,Week 6 - Corey Jones,https://twitter.com/coreyj34/status/696762958001651713,https://www.pinterest.com/pin/468937379930566167/,Corey Jones,6,08-02-16 18:31
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/de/c4/73/dec473508c8fd47e73c0da160280f78f.png,“My #makeovermonday. Analysis of Police Violence in USA. #tableau #visualization #data https://t.co/5Kb0KwuFPD”,Week 6 - Tom O'Hara,https://twitter.com/taawwmm/status/696757632447729664,https://www.pinterest.com/pin/468937379930566150/,Tom O'Hara,6,08-02-16 18:30
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/8c/ed/54/8ced547f86ee2f227bbddf34bfa46eae.png,“My #makeovermonday on video game usage. Feedback appreciated. #dataviz @VizWizBI @acotgreave https://t.co/LO127yeH1N”,Week 7 - Corey Jones,https://twitter.com/coreyj34/status/698997374086045696,https://www.pinterest.com/pin/468937379930652492/,Corey Jones,7,15-02-16 08:05
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/9e/be/14/9ebe140a94082b46268d902cd98780c9.png,“#MakeoverMonday week 6 - Police Killings - lot's of data lot's of learning”,Week 6 - Paula Jennings,https://twitter.com/pjtrilobyte/status/698219886342856704,https://www.pinterest.com/pin/468937379930646095/,Paula Jennings,6,14-02-16 21:09
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a4/ae/18/a4ae184bb25fdfcab26c53f2666e8a4f.jpg,“Gaming Preferences- Teens vs Adults. Here's my debut for #makeovermonday! https://t.co/4WCGJUllly”,Week 7 - Data for the Win,https://twitter.com/dataftwin/status/698931063603666944,https://www.pinterest.com/pin/468937379930646059/,Data for the Win,7,14-02-16 21:07
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/5e/fd/b5/5efdb5651ac7c9d019686b250ba47f7e.png,"“Sober, serious (ish), Few might like it, viz for #MakeoverMonday #TableauKISS (1/2) https://t.co/UlSRvWDc8X”",Week 7 - Rob Radburn,https://twitter.com/robradburn/status/698884289480491008,https://www.pinterest.com/pin/468937379930646050/,Rob Radburn,7,14-02-16 21:06
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/fe/70/d6/fe70d67aefa896b888867fa5283d868c.png,"“Dumb, fun(ish), Few *would* hate it, viz for #MakeoverMonday (2/2) https://t.co/wF8yU3SlGK”",Week 7 - Rob Radburn,https://twitter.com/robradburn/status/698884302428336128,https://www.pinterest.com/pin/468937379930646040/,Rob Radburn,7,14-02-16 21:05
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d4/d4/19/d4d4198e18bf900265c9f1759943afca.jpg,"“Sorry @robradburn, it had to be done. Does a makeover of a makeover count? #makeovermonday https://t.co/GyAwrjkS47”",Week 7 - Alex Lea,https://twitter.com/alex_lea_8/status/698926564751380480,https://www.pinterest.com/pin/468937379930646028/,Alex Lea,7,14-02-16 21:04
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/db/f1/a6/dbf1a6493f42b0eec600ce45586d5fab.jpg,“#makeovermonday @VizWizBI Couldn't resist some gaming rage! https://t.co/NcutC4wjaa”,Week 7 - Jonni Walker,https://twitter.com/jonni_walker/status/698900519755116544,https://www.pinterest.com/pin/468937379930643321/,Jonni Walker,7,14-02-16 17:13
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/da/d9/9b/dad99b62c84c0730e0068f3f0e990519.jpg,“A look at civilians killed by police in 2015 for #makeovermonday. @VizWizBI @acotgreave https://t.co/DXs5jYxGfx”,Week 6 - Michael Mixon,https://twitter.com/mix_pix/status/696753391972646912,https://www.pinterest.com/pin/468937379930565815/,Michael Mixon,6,08-02-16 18:02
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/77/8d/cd/778dcdaf2e3149fd1eb624938e458c19.png,"“#makeovermonday Progression of Police Violence, having a slight issue with @tableaupublic https://t.co/taBfy8owwi”",Week 6 - Lorna Eden,https://twitter.com/lorna_eden/status/696752604920070149,https://www.pinterest.com/pin/468937379930565805/,Lorna Eden,6,08-02-16 18:00
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/2a/fc/0b/2afc0ba15c1e151884413afe05f71f21.png,,Week 6 - Andy Cotgreave,http://gravyanecdote.com/blog/makeovermonday/makeovermonday-us-police-violence/,https://www.pinterest.com/pin/468937379930562365/,Andy Cotgreave,6,08-02-16 11:58
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c5/61/94/c56194ff672a4a4c7d35d7be3d444993.png,“My #makeovermonday. US police killings. Sobering. Focus on data points rather than analysis. https://t.co/0xXlqxLN9E”,Week 6 - Dan Harrison,https://twitter.com/danosirra/status/696472861192622080/photo/1,https://www.pinterest.com/pin/468937379930562342/,Dan Harrison,6,08-02-16 11:55
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/5e/13/8c/5e138cd4cbbf0cf8fc213bbfca8fca3c.jpg,“Here's my #makeovermonday @VizWizBI @acotgreave tough subject this week. Original not bad. https://t.co/ljs5HuYXNK”,Week 6 - David Pires,https://twitter.com/davidmpires/status/696597341059428352,https://www.pinterest.com/pin/468937379930561100/,David Pires,6,08-02-16 08:06
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/1a/00/95/1a0095c39b3fd1b052ca2dc68fadef7d.png,"“And yet another attempt at #MakeoverMonday Focused more on demographics, tough one this week! @VizWizBI @acotgreave”",Week 6 - Pooja Gandhi,https://twitter.com/drexelpooja/status/696515839873392640,https://www.pinterest.com/pin/468937379930560566/,Pooja Gandhi,6,08-02-16 06:55
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a7/04/23/a704239f3132371e7d6d7aec5729151f.png,“I decided to do #makeovermonday in just one chart #TableauKISS https://t.co/FxWlmrMQqp”,Week 6 - Chris Love,https://twitter.com/chrisluv/status/696478300600934400,https://www.pinterest.com/pin/468937379930556425/,Chris Love,6,08-02-16 00:42
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/eb/a2/4f/eba24f542008fd57c51532331a973846.png,“I had a crack at the latest #MakeoverMonday. But is there something wrong with my #dataviz? https://t.co/Md7GQ1kesL”,Week 5 - Mac Bryla,https://twitter.com/macbryla/status/695586550755643393/photo/1,https://www.pinterest.com/pin/468937379930520874/,Mac Bryla,5,05-02-16 15:30
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/4a/50/39/4a503931b2e8e62e57bba525806dfd54.jpg,,Week 5 - Bruce Gabrielle,http://speakingppt.com/2016/02/03/crossinglines/,https://www.pinterest.com/pin/468937379930506286/,Bruce Gabrielle,5,04-02-16 11:54
