Date,Clinton,Trump,Other,Undecided,State
13-06-16,0.3321,0.4475,0.0394,0.181,Tennessee
14-06-16,0.3319,0.448,0.0401,0.1799,Tennessee
15-06-16,0.3326,0.4473,0.0409,0.1792,Tennessee
16-06-16,0.3325,0.4472,0.0417,0.1785,Tennessee
17-06-16,0.3312,0.4485,0.0426,0.1776,Tennessee
18-06-16,0.3312,0.4482,0.0435,0.177,Tennessee
19-06-16,0.3321,0.4486,0.0439,0.1755,Tennessee
20-06-16,0.3321,0.4495,0.044,0.1744,Tennessee
21-06-16,0.3328,0.4497,0.0442,0.1734,Tennessee
22-06-16,0.3312,0.4533,0.0436,0.1719,Tennessee
23-06-16,0.3307,0.4548,0.0436,0.1708,Tennessee
24-06-16,0.3302,0.4562,0.0438,0.1697,Tennessee
25-06-16,0.3305,0.4567,0.044,0.1688,Tennessee
26-06-16,0.3307,0.4574,0.0441,0.1678,Tennessee
27-06-16,0.3311,0.458,0.0442,0.1667,Tennessee
28-06-16,0.3298,0.458,0.0453,0.1669,Tennessee
29-06-16,0.3292,0.4576,0.0464,0.1668,Tennessee
30-06-16,0.3287,0.4569,0.0475,0.1669,Tennessee
01-07-16,0.3273,0.4572,0.0487,0.1668,Tennessee
02-07-16,0.3263,0.4576,0.0497,0.1665,Tennessee
03-07-16,0.3256,0.4575,0.0507,0.1662,Tennessee
04-07-16,0.3246,0.4579,0.0517,0.1658,Tennessee
05-07-16,0.3236,0.4582,0.0527,0.1656,Tennessee
06-07-16,0.323,0.458,0.0538,0.1653,Tennessee
07-07-16,0.3223,0.458,0.0549,0.1648,Tennessee
08-07-16,0.3202,0.4595,0.056,0.1642,Tennessee
09-07-16,0.3188,0.4602,0.0573,0.1636,Tennessee
10-07-16,0.3172,0.4612,0.0587,0.1629,Tennessee
11-07-16,0.317,0.4624,0.0591,0.1614,Tennessee
12-07-16,0.3168,0.4641,0.0593,0.1597,Tennessee
13-07-16,0.3172,0.4653,0.0595,0.1581,Tennessee
14-07-16,0.3174,0.4664,0.0597,0.1566,Tennessee
15-07-16,0.3164,0.4683,0.0602,0.1551,Tennessee
16-07-16,0.3156,0.4701,0.0606,0.1537,Tennessee
17-07-16,0.3153,0.4713,0.0611,0.1523,Tennessee
18-07-16,0.3148,0.4728,0.0615,0.1508,Tennessee
19-07-16,0.3148,0.4742,0.0618,0.1492,Tennessee
20-07-16,0.3143,0.4757,0.0623,0.1477,Tennessee
21-07-16,0.3155,0.4752,0.063,0.1463,Tennessee
22-07-16,0.3164,0.4751,0.0639,0.1446,Tennessee
23-07-16,0.3175,0.4752,0.0643,0.143,Tennessee
24-07-16,0.3196,0.4744,0.0646,0.1415,Tennessee
25-07-16,0.3215,0.4739,0.0648,0.1398,Tennessee
26-07-16,0.3234,0.4734,0.0651,0.1382,Tennessee
27-07-16,0.3257,0.472,0.0655,0.1368,Tennessee
28-07-16,0.3281,0.4707,0.0659,0.1353,Tennessee
29-07-16,0.3303,0.469,0.0668,0.1339,Tennessee
30-07-16,0.3326,0.4674,0.0674,0.1326,Tennessee
31-07-16,0.3363,0.4642,0.0681,0.1315,Tennessee
01-08-16,0.337,0.4634,0.069,0.1306,Tennessee
02-08-16,0.3384,0.4617,0.07,0.1299,Tennessee
03-08-16,0.3392,0.4607,0.071,0.1292,Tennessee
04-08-16,0.3398,0.4602,0.0721,0.128,Tennessee
05-08-16,0.3395,0.4595,0.0738,0.1272,Tennessee
06-08-16,0.3393,0.4591,0.0753,0.1263,Tennessee
07-08-16,0.3389,0.459,0.0765,0.1256,Tennessee
08-08-16,0.339,0.459,0.0773,0.1246,Tennessee
09-08-16,0.3397,0.4579,0.0786,0.1239,Tennessee
10-08-16,0.3394,0.4594,0.0787,0.1225,Tennessee
11-08-16,0.3396,0.4606,0.0787,0.1212,Tennessee
12-08-16,0.339,0.462,0.0792,0.1199,Tennessee
13-08-16,0.3397,0.4625,0.0793,0.1185,Tennessee
14-08-16,0.3406,0.4623,0.0797,0.1175,Tennessee
15-08-16,0.3414,0.4623,0.08,0.1163,Tennessee
16-08-16,0.3425,0.4626,0.0798,0.1151,Tennessee
17-08-16,0.343,0.4637,0.0793,0.114,Tennessee
18-08-16,0.3413,0.4669,0.0791,0.1127,Tennessee
19-08-16,0.3387,0.4701,0.0795,0.1117,Tennessee
20-08-16,0.3367,0.4732,0.0796,0.1106,Tennessee
21-08-16,0.3353,0.4756,0.0797,0.1094,Tennessee
22-08-16,0.3348,0.4773,0.0796,0.1083,Tennessee
23-08-16,0.3343,0.4789,0.0794,0.1073,Tennessee
24-08-16,0.3335,0.4809,0.0792,0.1064,Tennessee
25-08-16,0.3326,0.4828,0.0792,0.1054,Tennessee
26-08-16,0.3312,0.4848,0.0796,0.1045,Tennessee
27-08-16,0.3297,0.4849,0.0816,0.1038,Tennessee
28-08-16,0.3285,0.4832,0.0847,0.1036,Tennessee
29-08-16,0.3268,0.4817,0.0881,0.1034,Tennessee
30-08-16,0.3256,0.4796,0.0915,0.1032,Tennessee
31-08-16,0.3237,0.477,0.0964,0.103,Tennessee
01-09-16,0.3251,0.4776,0.0951,0.1022,Tennessee
02-09-16,0.3258,0.4785,0.094,0.1017,Tennessee
03-09-16,0.3256,0.4805,0.0929,0.101,Tennessee
04-09-16,0.3257,0.4821,0.0919,0.1004,Tennessee
05-09-16,0.3262,0.4826,0.0912,0.1,Tennessee
06-09-16,0.3272,0.4829,0.0905,0.0994,Tennessee
07-09-16,0.3277,0.4838,0.0896,0.0989,Tennessee
08-09-16,0.3286,0.4854,0.0879,0.0981,Tennessee
09-09-16,0.3293,0.4866,0.0867,0.0975,Tennessee
10-09-16,0.3286,0.4895,0.0851,0.0968,Tennessee
11-09-16,0.3275,0.4922,0.0843,0.096,Tennessee
12-09-16,0.3267,0.4937,0.0839,0.0957,Tennessee
13-09-16,0.3282,0.4929,0.0835,0.0954,Tennessee
14-09-16,0.33,0.4928,0.0825,0.0947,Tennessee
15-09-16,0.3305,0.4941,0.0816,0.0938,Tennessee
16-09-16,0.3308,0.4965,0.0802,0.0926,Tennessee
17-09-16,0.3317,0.4984,0.0787,0.0912,Tennessee
18-09-16,0.3333,0.5003,0.0767,0.0896,Tennessee
19-09-16,0.3342,0.5039,0.0741,0.0878,Tennessee
20-09-16,0.3367,0.5062,0.0713,0.0858,Tennessee
21-09-16,0.3399,0.5077,0.0686,0.0838,Tennessee
22-09-16,0.3411,0.5119,0.0656,0.0814,Tennessee
23-09-16,0.3429,0.5163,0.0622,0.0786,Tennessee
24-09-16,0.3434,0.5222,0.0586,0.0757,Tennessee
25-09-16,0.3461,0.5175,0.06,0.0763,Tennessee
26-09-16,0.3479,0.514,0.0613,0.0769,Tennessee
27-09-16,0.351,0.5091,0.0624,0.0775,Tennessee
28-09-16,0.3538,0.5048,0.0635,0.0779,Tennessee
29-09-16,0.3567,0.501,0.0641,0.0781,Tennessee
30-09-16,0.3593,0.4976,0.0646,0.0784,Tennessee
01-10-16,0.361,0.496,0.0647,0.0783,Tennessee
02-10-16,0.3617,0.4963,0.0643,0.0778,Tennessee
03-10-16,0.3618,0.4974,0.0636,0.0772,Tennessee
04-10-16,0.3622,0.4987,0.0628,0.0764,Tennessee
05-10-16,0.3628,0.5003,0.0616,0.0753,Tennessee
06-10-16,0.3627,0.5032,0.0601,0.074,Tennessee
07-10-16,0.3626,0.5062,0.0585,0.0727,Tennessee
08-10-16,0.3624,0.5093,0.057,0.0714,Tennessee
09-10-16,0.3641,0.5063,0.0578,0.0718,Tennessee
10-10-16,0.3665,0.5027,0.0586,0.0722,Tennessee
11-10-16,0.3668,0.5024,0.0586,0.0722,Tennessee
12-10-16,0.3668,0.5022,0.0586,0.0723,Tennessee
01-04-16,0.3754,0.4161,0.0143,0.1942,Texas
02-04-16,0.3755,0.4159,0.0143,0.1943,Texas
03-04-16,0.3746,0.4169,0.0143,0.1942,Texas
04-04-16,0.3736,0.418,0.0144,0.1941,Texas
05-04-16,0.3726,0.4188,0.0144,0.1942,Texas
06-04-16,0.3715,0.4198,0.0145,0.1942,Texas
07-04-16,0.3719,0.4192,0.0146,0.1943,Texas
08-04-16,0.373,0.4179,0.0147,0.1944,Texas
09-04-16,0.3732,0.4172,0.0148,0.1948,Texas
10-04-16,0.3726,0.4171,0.015,0.1953,Texas
11-04-16,0.3724,0.4168,0.0151,0.1956,Texas
12-04-16,0.3722,0.4165,0.0153,0.196,Texas
13-04-16,0.3719,0.4163,0.0155,0.1964,Texas
14-04-16,0.3717,0.4159,0.0157,0.1967,Texas
15-04-16,0.3719,0.4156,0.0158,0.1967,Texas
16-04-16,0.3723,0.4152,0.016,0.1966,Texas
17-04-16,0.3722,0.4151,0.0162,0.1965,Texas
18-04-16,0.372,0.4149,0.0164,0.1967,Texas
19-04-16,0.3719,0.4146,0.0166,0.1969,Texas
20-04-16,0.3703,0.4157,0.0168,0.1971,Texas
21-04-16,0.3692,0.4164,0.017,0.1973,Texas
22-04-16,0.3676,0.4173,0.0173,0.1978,Texas
23-04-16,0.3662,0.4183,0.0175,0.198,Texas
24-04-16,0.3654,0.4182,0.0178,0.1986,Texas
25-04-16,0.3642,0.4186,0.0181,0.1991,Texas
26-04-16,0.3631,0.419,0.0184,0.1996,Texas
27-04-16,0.3608,0.4206,0.0187,0.1998,Texas
28-04-16,0.3588,0.4218,0.019,0.2003,Texas
29-04-16,0.3564,0.4235,0.0194,0.2007,Texas
30-04-16,0.3541,0.4247,0.0198,0.2014,Texas
01-05-16,0.3523,0.4252,0.0202,0.2023,Texas
02-05-16,0.3506,0.4258,0.0207,0.203,Texas
03-05-16,0.349,0.4262,0.0211,0.2037,Texas
04-05-16,0.3471,0.4271,0.0215,0.2043,Texas
05-05-16,0.3451,0.4283,0.0219,0.2047,Texas
06-05-16,0.3432,0.4291,0.0224,0.2054,Texas
07-05-16,0.3415,0.4297,0.0229,0.206,Texas
08-05-16,0.3407,0.4295,0.0234,0.2064,Texas
09-05-16,0.3399,0.4296,0.0239,0.2066,Texas
10-05-16,0.3393,0.4292,0.0245,0.207,Texas
11-05-16,0.3385,0.4291,0.0251,0.2074,Texas
12-05-16,0.3369,0.43,0.0257,0.2074,Texas
13-05-16,0.3362,0.4298,0.0264,0.2076,Texas
14-05-16,0.3353,0.4296,0.0271,0.2079,Texas
15-05-16,0.3347,0.4297,0.0277,0.2079,Texas
16-05-16,0.3351,0.4291,0.0283,0.2076,Texas
17-05-16,0.3359,0.4279,0.0289,0.2073,Texas
18-05-16,0.3364,0.4271,0.0296,0.2069,Texas
19-05-16,0.3365,0.4266,0.0303,0.2065,Texas
20-05-16,0.3367,0.4262,0.031,0.2061,Texas
21-05-16,0.3364,0.4262,0.0319,0.2056,Texas
22-05-16,0.337,0.4245,0.0328,0.2057,Texas
23-05-16,0.3378,0.423,0.0338,0.2055,Texas
24-05-16,0.3379,0.4219,0.0347,0.2055,Texas
25-05-16,0.3377,0.421,0.0356,0.2056,Texas
26-05-16,0.3376,0.4205,0.0365,0.2053,Texas
27-05-16,0.3384,0.4196,0.0372,0.2049,Texas
28-05-16,0.3393,0.4181,0.0381,0.2046,Texas
29-05-16,0.3397,0.4172,0.0389,0.2042,Texas
30-05-16,0.3408,0.4157,0.0397,0.2038,Texas
31-05-16,0.3411,0.4144,0.0408,0.2038,Texas
01-06-16,0.3404,0.4148,0.0417,0.2031,Texas
02-06-16,0.3399,0.4151,0.0426,0.2024,Texas
03-06-16,0.3394,0.4153,0.0436,0.2017,Texas
04-06-16,0.3388,0.4153,0.0447,0.2012,Texas
05-06-16,0.3406,0.4137,0.0455,0.2002,Texas
06-06-16,0.3414,0.4128,0.0464,0.1993,Texas
07-06-16,0.3423,0.4121,0.0473,0.1983,Texas
08-06-16,0.3424,0.4119,0.0482,0.1975,Texas
09-06-16,0.3426,0.4116,0.0491,0.1967,Texas
10-06-16,0.3427,0.4116,0.0498,0.1959,Texas
11-06-16,0.343,0.4113,0.0507,0.195,Texas
12-06-16,0.3428,0.4113,0.0516,0.1943,Texas
13-06-16,0.3426,0.4114,0.0525,0.1934,Texas
14-06-16,0.3424,0.4119,0.0534,0.1923,Texas
15-06-16,0.3429,0.4111,0.0545,0.1915,Texas
16-06-16,0.3428,0.4109,0.0556,0.1907,Texas
17-06-16,0.3429,0.4114,0.0566,0.1891,Texas
18-06-16,0.3428,0.411,0.0579,0.1883,Texas
19-06-16,0.3437,0.4113,0.0583,0.1867,Texas
20-06-16,0.3438,0.4122,0.0585,0.1856,Texas
21-06-16,0.3445,0.4124,0.0587,0.1845,Texas
22-06-16,0.3431,0.4159,0.058,0.183,Texas
23-06-16,0.3426,0.4174,0.058,0.1819,Texas
24-06-16,0.3434,0.4185,0.0581,0.18,Texas
25-06-16,0.3437,0.4189,0.0584,0.1791,Texas
26-06-16,0.344,0.4196,0.0584,0.1779,Texas
27-06-16,0.3444,0.4201,0.0586,0.1769,Texas
28-06-16,0.343,0.4201,0.06,0.1769,Texas
29-06-16,0.3422,0.4195,0.0614,0.1768,Texas
30-06-16,0.3415,0.4187,0.0629,0.1768,Texas
01-07-16,0.3412,0.4191,0.064,0.1757,Texas
02-07-16,0.3401,0.4193,0.0653,0.1753,Texas
03-07-16,0.3393,0.4191,0.0666,0.175,Texas
04-07-16,0.3381,0.4194,0.0679,0.1745,Texas
05-07-16,0.337,0.4195,0.0692,0.1742,Texas
06-07-16,0.3363,0.4192,0.0707,0.1738,Texas
07-07-16,0.3355,0.4192,0.072,0.1733,Texas
08-07-16,0.3345,0.4208,0.073,0.1717,Texas
09-07-16,0.3329,0.4213,0.0747,0.1711,Texas
10-07-16,0.3312,0.4222,0.0764,0.1703,Texas
11-07-16,0.331,0.4233,0.077,0.1687,Texas
12-07-16,0.3309,0.4249,0.0772,0.167,Texas
13-07-16,0.3312,0.426,0.0774,0.1653,Texas
14-07-16,0.3315,0.4271,0.0777,0.1637,Texas
15-07-16,0.3322,0.4284,0.0781,0.1613,Texas
16-07-16,0.3314,0.4301,0.0787,0.1598,Texas
17-07-16,0.331,0.4313,0.0794,0.1584,Texas
18-07-16,0.3306,0.4326,0.0799,0.1569,Texas
19-07-16,0.3305,0.434,0.0802,0.1552,Texas
20-07-16,0.3301,0.4354,0.0809,0.1537,Texas
21-07-16,0.3312,0.4348,0.0818,0.1522,Texas
22-07-16,0.3331,0.4345,0.0825,0.1499,Texas
23-07-16,0.3342,0.4345,0.0831,0.1482,Texas
24-07-16,0.3363,0.4337,0.0834,0.1466,Texas
25-07-16,0.3383,0.4332,0.0837,0.1448,Texas
26-07-16,0.3402,0.4327,0.084,0.1431,Texas
27-07-16,0.3426,0.4313,0.0845,0.1416,Texas
28-07-16,0.345,0.43,0.085,0.1401,Texas
29-07-16,0.3481,0.4286,0.0854,0.1379,Texas
30-07-16,0.3504,0.427,0.0862,0.1365,Texas
31-07-16,0.3541,0.4237,0.0869,0.1352,Texas
01-08-16,0.3548,0.4229,0.088,0.1343,Texas
02-08-16,0.3561,0.4212,0.0893,0.1335,Texas
03-08-16,0.3567,0.4201,0.0906,0.1327,Texas
04-08-16,0.3572,0.4195,0.0919,0.1314,Texas
05-08-16,0.3574,0.4193,0.0934,0.1298,Texas
06-08-16,0.3571,0.4188,0.0952,0.1289,Texas
07-08-16,0.3566,0.4186,0.0967,0.1281,Texas
08-08-16,0.3566,0.4185,0.0977,0.1271,Texas
09-08-16,0.3572,0.4173,0.0992,0.1263,Texas
10-08-16,0.3569,0.4188,0.0994,0.1249,Texas
11-08-16,0.3572,0.4198,0.0994,0.1236,Texas
12-08-16,0.359,0.4198,0.0994,0.1218,Texas
13-08-16,0.3598,0.4203,0.0996,0.1204,Texas
14-08-16,0.3607,0.42,0.1,0.1193,Texas
15-08-16,0.3615,0.4199,0.1005,0.1181,Texas
16-08-16,0.3626,0.4202,0.1002,0.1169,Texas
17-08-16,0.3633,0.4213,0.0996,0.1158,Texas
18-08-16,0.3617,0.4244,0.0994,0.1145,Texas
19-08-16,0.3613,0.4256,0.0998,0.1133,Texas
20-08-16,0.3592,0.4287,0.0999,0.1122,Texas
21-08-16,0.3579,0.431,0.1001,0.111,Texas
22-08-16,0.3575,0.4326,0.1,0.1099,Texas
23-08-16,0.357,0.4342,0.0998,0.109,Texas
24-08-16,0.3563,0.4361,0.0995,0.1081,Texas
25-08-16,0.3553,0.4379,0.0996,0.1071,Texas
26-08-16,0.3566,0.4379,0.0997,0.1059,Texas
27-08-16,0.3549,0.4378,0.1022,0.1052,Texas
28-08-16,0.3532,0.4359,0.106,0.1049,Texas
29-08-16,0.3511,0.4342,0.1101,0.1046,Texas
30-08-16,0.3495,0.4318,0.1144,0.1043,Texas
31-08-16,0.3469,0.4289,0.1203,0.1039,Texas
01-09-16,0.3486,0.4295,0.1187,0.1032,Texas
02-09-16,0.3488,0.4314,0.1173,0.1024,Texas
03-09-16,0.3488,0.4335,0.116,0.1018,Texas
04-09-16,0.349,0.4351,0.1147,0.1012,Texas
05-09-16,0.3497,0.4357,0.1139,0.1008,Texas
06-09-16,0.3508,0.436,0.113,0.1002,Texas
07-09-16,0.3514,0.4369,0.112,0.0997,Texas
08-09-16,0.3525,0.4386,0.1099,0.099,Texas
09-09-16,0.3531,0.4407,0.1081,0.0981,Texas
10-09-16,0.3526,0.4437,0.1062,0.0975,Texas
11-09-16,0.3516,0.4463,0.1052,0.0968,Texas
12-09-16,0.3509,0.4478,0.1048,0.0965,Texas
13-09-16,0.3524,0.4471,0.1043,0.0961,Texas
14-09-16,0.3544,0.447,0.1031,0.0954,Texas
15-09-16,0.3551,0.4483,0.102,0.0946,Texas
16-09-16,0.3553,0.4525,0.0993,0.0929,Texas
17-09-16,0.3565,0.4544,0.0975,0.0916,Texas
18-09-16,0.3585,0.4564,0.0951,0.09,Texas
19-09-16,0.3597,0.4601,0.0919,0.0883,Texas
20-09-16,0.3627,0.4625,0.0885,0.0863,Texas
21-09-16,0.3663,0.4642,0.0852,0.0844,Texas
22-09-16,0.368,0.4685,0.0815,0.082,Texas
23-09-16,0.369,0.4755,0.0766,0.0789,Texas
24-09-16,0.37,0.4816,0.0723,0.076,Texas
25-09-16,0.3725,0.4769,0.074,0.0766,Texas
26-09-16,0.3742,0.4733,0.0754,0.0771,Texas
27-09-16,0.3773,0.4684,0.0767,0.0776,Texas
28-09-16,0.3799,0.464,0.0781,0.078,Texas
29-09-16,0.3828,0.4602,0.0788,0.0782,Texas
30-09-16,0.3855,0.4575,0.0788,0.0782,Texas
01-10-16,0.3872,0.4559,0.0789,0.0781,Texas
02-10-16,0.388,0.4562,0.0783,0.0775,Texas
03-10-16,0.3882,0.4573,0.0776,0.0769,Texas
04-10-16,0.3887,0.4586,0.0766,0.0761,Texas
05-10-16,0.3894,0.4603,0.0752,0.0752,Texas
06-10-16,0.3895,0.4632,0.0733,0.0739,Texas
07-10-16,0.3896,0.4664,0.0714,0.0726,Texas
08-10-16,0.3896,0.4694,0.0696,0.0713,Texas
09-10-16,0.3913,0.4664,0.0706,0.0718,Texas
10-10-16,0.3936,0.4628,0.0715,0.0721,Texas
11-10-16,0.3939,0.4625,0.0715,0.0721,Texas
12-10-16,0.3939,0.4624,0.0715,0.0722,Texas
01-04-16,0.3418,0.3785,0.0353,0.2444,Utah
02-04-16,0.3419,0.3782,0.0353,0.2445,Utah
03-04-16,0.3411,0.3792,0.0353,0.2444,Utah
04-04-16,0.3402,0.3801,0.0355,0.2443,Utah
05-04-16,0.3392,0.3809,0.0356,0.2443,Utah
06-04-16,0.3382,0.3817,0.0358,0.2443,Utah
07-04-16,0.3385,0.3811,0.036,0.2444,Utah
08-04-16,0.3381,0.3807,0.0364,0.2449,Utah
09-04-16,0.3382,0.3799,0.0366,0.2453,Utah
10-04-16,0.3375,0.3797,0.037,0.2458,Utah
11-04-16,0.3372,0.3793,0.0374,0.2461,Utah
12-04-16,0.3368,0.3788,0.0378,0.2465,Utah
13-04-16,0.3364,0.3785,0.0382,0.2468,Utah
14-04-16,0.3362,0.3779,0.0387,0.2472,Utah
15-04-16,0.3353,0.3786,0.0391,0.2471,Utah
16-04-16,0.3355,0.3782,0.0394,0.2469,Utah
17-04-16,0.3354,0.378,0.0399,0.2468,Utah
18-04-16,0.3351,0.3776,0.0403,0.2469,Utah
19-04-16,0.3348,0.3773,0.0409,0.247,Utah
20-04-16,0.3333,0.3781,0.0414,0.2473,Utah
21-04-16,0.3321,0.3785,0.0419,0.2474,Utah
22-04-16,0.3304,0.3788,0.0427,0.2481,Utah
23-04-16,0.329,0.3796,0.0433,0.2482,Utah
24-04-16,0.3281,0.3792,0.044,0.2487,Utah
25-04-16,0.3268,0.3794,0.0446,0.2492,Utah
26-04-16,0.3256,0.3795,0.0453,0.2496,Utah
27-04-16,0.3234,0.3807,0.0461,0.2498,Utah
28-04-16,0.3213,0.3815,0.0469,0.2503,Utah
29-04-16,0.3185,0.3825,0.0479,0.2511,Utah
30-04-16,0.3161,0.3832,0.0488,0.2518,Utah
01-05-16,0.3142,0.3833,0.0499,0.2526,Utah
02-05-16,0.3124,0.3835,0.0509,0.2533,Utah
03-05-16,0.3107,0.3835,0.0519,0.254,Utah
04-05-16,0.3087,0.384,0.0528,0.2545,Utah
05-05-16,0.3067,0.3847,0.0538,0.2548,Utah
06-05-16,0.3046,0.3847,0.055,0.2556,Utah
07-05-16,0.3028,0.3849,0.0562,0.2562,Utah
08-05-16,0.3019,0.3844,0.0574,0.2564,Utah
09-05-16,0.3009,0.3841,0.0586,0.2565,Utah
10-05-16,0.3,0.3834,0.06,0.2567,Utah
11-05-16,0.299,0.3828,0.0614,0.2568,Utah
12-05-16,0.2973,0.3833,0.0629,0.2566,Utah
13-05-16,0.2959,0.3823,0.0649,0.257,Utah
14-05-16,0.2947,0.3816,0.0665,0.2571,Utah
15-05-16,0.2939,0.3813,0.0679,0.2568,Utah
16-05-16,0.294,0.3805,0.0693,0.2562,Utah
17-05-16,0.2945,0.3791,0.0708,0.2556,Utah
18-05-16,0.2947,0.378,0.0724,0.2549,Utah
19-05-16,0.2944,0.3773,0.0741,0.2542,Utah
20-05-16,0.2936,0.3764,0.0765,0.2536,Utah
21-05-16,0.293,0.376,0.0784,0.2526,Utah
22-05-16,0.2931,0.3739,0.0807,0.2524,Utah
23-05-16,0.2933,0.372,0.0829,0.2518,Utah
24-05-16,0.293,0.3705,0.0851,0.2514,Utah
25-05-16,0.2924,0.3692,0.0872,0.2512,Utah
26-05-16,0.292,0.3683,0.0891,0.2506,Utah
27-05-16,0.2917,0.3669,0.0915,0.25,Utah
28-05-16,0.2921,0.3651,0.0935,0.2493,Utah
29-05-16,0.2922,0.3639,0.0953,0.2486,Utah
30-05-16,0.2928,0.3622,0.0972,0.2479,Utah
31-05-16,0.2925,0.3605,0.0997,0.2473,Utah
01-06-16,0.2916,0.3604,0.1018,0.2462,Utah
02-06-16,0.2907,0.3602,0.1039,0.2451,Utah
03-06-16,0.2889,0.3616,0.1061,0.2433,Utah
04-06-16,0.288,0.3611,0.1086,0.2423,Utah
05-06-16,0.2892,0.3594,0.1105,0.2409,Utah
06-06-16,0.2896,0.3582,0.1126,0.2396,Utah
07-06-16,0.29,0.3572,0.1146,0.2382,Utah
08-06-16,0.2898,0.3567,0.1165,0.237,Utah
09-06-16,0.2896,0.356,0.1186,0.2358,Utah
10-06-16,0.2872,0.358,0.1201,0.2347,Utah
11-06-16,0.2872,0.3575,0.1219,0.2334,Utah
12-06-16,0.2866,0.357,0.1241,0.2323,Utah
13-06-16,0.2861,0.3567,0.1262,0.231,Utah
14-06-16,0.2856,0.3567,0.1282,0.2294,Utah
15-06-16,0.2857,0.3555,0.1306,0.2281,Utah
16-06-16,0.2852,0.3549,0.1331,0.2268,Utah
17-06-16,0.2825,0.3567,0.1353,0.2255,Utah
18-06-16,0.2819,0.3557,0.1381,0.2243,Utah
19-06-16,0.2826,0.356,0.1391,0.2223,Utah
20-06-16,0.2827,0.3568,0.1395,0.221,Utah
21-06-16,0.2832,0.357,0.1401,0.2197,Utah
22-06-16,0.2825,0.3606,0.1387,0.2182,Utah
23-06-16,0.2822,0.362,0.1388,0.217,Utah
24-06-16,0.2801,0.365,0.1392,0.2157,Utah
25-06-16,0.2803,0.3654,0.1398,0.2145,Utah
26-06-16,0.2806,0.3661,0.14,0.2132,Utah
27-06-16,0.281,0.3666,0.1405,0.212,Utah
28-06-16,0.2792,0.3657,0.1435,0.2116,Utah
29-06-16,0.278,0.3645,0.1465,0.211,Utah
30-06-16,0.2768,0.3629,0.1498,0.2105,Utah
01-07-16,0.2739,0.3637,0.1526,0.2098,Utah
02-07-16,0.2725,0.3632,0.1553,0.209,Utah
03-07-16,0.2713,0.3624,0.1582,0.2082,Utah
04-07-16,0.2699,0.362,0.1608,0.2073,Utah
05-07-16,0.2684,0.3613,0.1638,0.2065,Utah
06-07-16,0.2673,0.3603,0.1668,0.2056,Utah
07-07-16,0.2662,0.3596,0.1697,0.2046,Utah
08-07-16,0.2629,0.3614,0.1723,0.2034,Utah
09-07-16,0.261,0.3609,0.176,0.2022,Utah
10-07-16,0.259,0.3608,0.1795,0.2007,Utah
11-07-16,0.2588,0.3615,0.1809,0.1988,Utah
12-07-16,0.2587,0.363,0.1815,0.1968,Utah
13-07-16,0.2591,0.3641,0.182,0.1949,Utah
14-07-16,0.2593,0.365,0.1827,0.193,Utah
15-07-16,0.2567,0.3683,0.1839,0.1911,Utah
16-07-16,0.2559,0.3696,0.1852,0.1893,Utah
17-07-16,0.2555,0.3704,0.1867,0.1874,Utah
18-07-16,0.2551,0.3714,0.1878,0.1856,Utah
19-07-16,0.2551,0.3726,0.1886,0.1837,Utah
20-07-16,0.2546,0.3736,0.1901,0.1817,Utah
21-07-16,0.2552,0.3728,0.1922,0.1798,Utah
22-07-16,0.2542,0.374,0.1941,0.1776,Utah
23-07-16,0.2551,0.374,0.1953,0.1756,Utah
24-07-16,0.2567,0.3733,0.1962,0.1737,Utah
25-07-16,0.2583,0.373,0.197,0.1717,Utah
26-07-16,0.2598,0.3727,0.1977,0.1697,Utah
27-07-16,0.2617,0.3715,0.1989,0.1679,Utah
28-07-16,0.2634,0.3703,0.2001,0.1661,Utah
29-07-16,0.2635,0.3704,0.2019,0.1642,Utah
30-07-16,0.2651,0.3688,0.2035,0.1625,Utah
31-07-16,0.2678,0.3659,0.2052,0.161,Utah
01-08-16,0.268,0.3647,0.2076,0.1597,Utah
02-08-16,0.2686,0.3627,0.2103,0.1585,Utah
03-08-16,0.2686,0.3612,0.213,0.1573,Utah
04-08-16,0.2686,0.3601,0.2158,0.1555,Utah
05-08-16,0.2666,0.3601,0.2195,0.1539,Utah
06-08-16,0.2657,0.3587,0.2232,0.1524,Utah
07-08-16,0.2648,0.3578,0.2263,0.1512,Utah
08-08-16,0.2645,0.3573,0.2284,0.1498,Utah
09-08-16,0.2643,0.3556,0.2315,0.1486,Utah
10-08-16,0.2642,0.3569,0.2318,0.147,Utah
11-08-16,0.2645,0.358,0.232,0.1455,Utah
12-08-16,0.2633,0.36,0.2329,0.1438,Utah
13-08-16,0.2639,0.3605,0.2334,0.1422,Utah
14-08-16,0.2645,0.3602,0.2344,0.1409,Utah
15-08-16,0.2651,0.3601,0.2354,0.1394,Utah
16-08-16,0.2662,0.3607,0.235,0.1381,Utah
17-08-16,0.267,0.3621,0.2339,0.1369,Utah
18-08-16,0.266,0.365,0.2335,0.1355,Utah
19-08-16,0.2624,0.3695,0.234,0.1341,Utah
20-08-16,0.2609,0.3721,0.2342,0.1328,Utah
21-08-16,0.2599,0.374,0.2347,0.1314,Utah
22-08-16,0.2597,0.3756,0.2346,0.1302,Utah
23-08-16,0.2595,0.3771,0.2342,0.1292,Utah
24-08-16,0.2591,0.3791,0.2336,0.1281,Utah
